,Unnamed: 0.1,Unnamed: 0,identificación,id_host,latitud,longitud,se adapta,noches_mínimo,noches_maximas,noches_mínimo_avg_ntm,máximas_noches_avg_ntm,disponibilidad_30,disponibilidad_60,disponibilidad_90,disponibilidad_365,número_de_reseñas,número_de_reviews_ltm,número_de_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_comunicación,review_scores_location,review_scores_value,calculado_host_listings_count,listados_host_calculados_recuento_casas_enteras,calculado_host_listings_count_private_rooms,calculado_host_listings_count_shared_rooms
3915,3915,3915,7.26e+17,32514513,39.49758,-0.39511,2.0,1.0,1125,1.0,1125.0,0,1,31,121,27.0,7.0,1.0,4.59,4.59,4.37,4.67,4.74,4.33,4.63,1.0,0.0,1.0,0.0
3916,3916,3916,7.26e+17,427308920,39.4555,-0.38949,8.0,3.0,365,3.1,365.0,3,3,19,112,117.0,59.0,4.0,4.86,4.85,4.82,4.94,4.95,4.33,4.78,8.0,8.0,0.0,0.0
3917,3917,3917,7.26e+17,40294269,39.46991,-0.35537,4.0,31.0,360,30.9,360.0,9,9,9,56,10.0,8.0,1.0,4.9,4.9,4.5,4.9,4.9,4.9,4.9,2.0,2.0,0.0,0.0
3918,3918,3918,7.27e+17,24910925,39.45177,-0.33268,4.0,31.0,330,31.0,330.0,0,0,0,167,5.0,2.0,0.0,4.8,5.0,4.6,5.0,4.8,4.0,4.4,13.0,11.0,2.0,0.0
3919,3919,3919,7.29e+17,439630774,39.44744,-0.39124,3.0,2.0,1125,2.1,1125.0,2,13,39,314,94.0,48.0,2.0,4.8,4.89,4.9,4.76,4.91,4.22,4.55,16.0,16.0,0.0,0.0
3920,3920,3920,7.29e+17,439630774,39.44752,-0.39273,3.0,2.0,365,2.1,1125.0,1,14,32,307,91.0,38.0,3.0,4.7,4.84,4.92,4.54,4.86,3.99,4.62,16.0,16.0,0.0,0.0
3921,3921,3921,7.29e+17,203033748,39.46487,-0.3502,4.0,3.0,1125,3.0,1125.0,0,10,32,253,17.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,4.71,4.94,2.0,2.0,0.0,0.0
3922,3922,3922,7.29e+17,187633539,39.47377,-0.38458,4.0,2.0,1125,2.0,1125.0,9,24,50,310,127.0,12.9,1.1,4.87,4.83,4.9,4.96,4.94,4.8,4.8,1.0,1.0,0.0,0.0
3923,3923,3923,7.3e+17,178009159,39.46441819,-0.330247722,2.0,1.0,365,1.0,365.0,21,51,80,185,97.0,33.0,3.0,4.67,4.74,4.74,4.62,4.54,4.61,4.6,10.0,7.0,3.0,0.0
3924,3924,3924,7.3e+17,482178524,39.47792,-0.38008,6.0,4.0,365,3.9,365.0,4,13,38,50,84.0,42.0,2.0,4.82,4.85,4.77,4.8,4.89,4.79,4.71,1.0,1.0,0.0,0.0
3925,3925,3925,7.3e+17,539357525,39.46229617,-0.372134099,6.0,1.0,365,1.0,365.0,0,0,0,0,31.0,18.0,0.0,4.58,4.84,4.74,4.87,4.94,4.77,4.52,3.0,2.0,1.0,0.0
3926,3926,3926,7.31e+17,42125633,39.46483,-0.37439,4.0,1.0,1125,2.3,1125.0,9,17,40,298,5.0,1.0,1.0,4.8,4.4,4.6,5.0,4.8,4.8,4.4,29.0,27.0,2.0,0.0
3927,3927,3927,7.31e+17,181944796,39.45875,-0.3386,2.0,1.0,365,1.0,365.0,30,60,90,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3928,3928,3928,7.31e+17,340172433,39.450622,-0.33342,1.0,7.0,280,7.0,280.0,0,20,50,50,4.0,0.0,0.0,3.5,4.25,3.75,3.5,4.25,3.25,3.0,4.0,0.0,4.0,0.0
3929,3929,3929,7.31e+17,87353842,39.46031911,-0.335067929,1.0,2.0,60,9.0,60.0,0,17,47,137,39.0,20.0,0.0,4.62,4.69,4.64,4.79,4.92,4.64,4.54,3.0,0.0,3.0,0.0
3930,3930,3930,7.32e+17,372868464,39.4580065,-0.370253,2.0,1.0,1125,1.0,1125.0,27,57,86,361,53.0,30.0,1.1,4.51,4.62,4.45,4.75,4.64,4.32,4.28,15.0,0.0,0.8,0.0
3931,3931,3931,7.32e+17,372868464,39.45706,-0.36981,2.0,1.0,28,1.0,1125.0,28,58,86,266,51.0,21.0,1.0,4.67,4.8,4.65,4.88,4.78,4.47,4.53,15.0,0.0,0.8,0.0
3932,3932,3932,7.32e+17,372868464,39.4586,-0.36872,2.0,1.0,365,1.0,1125.0,29,59,87,268,30.0,10.0,0.0,4.23,4.33,4.27,4.7,4.67,4.0,3.87,15.0,0.0,0.8,0.0
3933,3933,3933,7.32e+17,372868464,39.45800781,-0.370020717,2.0,1.0,28,1.0,1125.0,24,54,83,358,50.0,20.0,2.0,4.52,4.66,4.54,4.74,4.72,4.4,4.44,15.0,0.0,0.8,0.0
3934,3934,3934,7.32e+17,439630774,39.44567,-0.39313,3.0,2.0,1125,2.1,1125.0,7,24,48,321,102.0,50.0,3.0,4.77,4.85,4.86,4.91,4.94,4.21,4.7,16.0,16.0,0.0,0.0
3935,3935,3935,7.32e+17,3155089,39.4610112,-0.3684543,4.0,3.0,365,2.3,1125.0,4,28,58,329,6.0,4.0,1.0,4.67,5.0,4.67,4.83,4.83,4.67,4.5,12.0,12.0,0.0,0.0
3936,3936,3936,7.32e+17,76737847,39.48329,-0.3755343,5.0,3.0,1125,2.7,1125.0,3,15,40,61,99.0,12.9,1.1,4.88,4.93,4.84,4.93,4.98,4.85,4.81,1.0,1.0,0.0,0.0
3937,3937,3937,7.32e+17,425885631,39.471406,-0.3784811,4.0,2.0,211,2.2,1125.0,2,7,29,289,68.0,34.0,2.0,4.85,4.88,4.91,4.82,4.88,4.97,4.68,10.0,10.0,0.0,0.0
3938,3938,3938,7.32e+17,482597957,39.46900419,-0.328704335,4.0,5.0,365,4.5,365.0,11,28,58,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
3939,3939,3939,7.32e+17,340172433,39.466899,-0.340839,1.0,5.0,280,5.0,280.0,0,20,43,318,37.0,28.0,3.0,4.86,4.84,4.86,4.89,4.84,4.86,4.78,4.0,0.0,4.0,0.0
3940,3940,3940,7.33e+17,84941167,39.4655,-0.34657,2.0,1.0,365,1.0,1125.0,3,26,52,327,151.0,12.9,3.0,4.96,4.96,4.96,4.97,4.98,4.75,4.88,5.0,5.0,0.0,0.0
3941,3941,3941,7.33e+17,9455843,39.46208,-0.3742,2.0,3.0,1125,3.0,1125.0,4,18,39,308,42.0,25.0,2.0,4.95,4.93,4.9,4.88,4.86,4.9,4.64,1.0,1.0,0.0,0.0
3942,3942,3942,7.34e+17,84941167,39.46745,-0.3458,4.0,1.0,365,1.0,1125.0,6,33,58,333,150.0,12.9,1.1,4.91,4.94,4.97,4.95,4.96,4.69,4.82,5.0,5.0,0.0,0.0
3943,3943,3943,7.34e+17,466547614,39.5,-0.2952,5.0,1.0,365,1.0,365.0,27,55,85,360,33.0,12.0,0.0,4.52,4.67,4.82,4.61,4.85,4.42,4.27,1.0,1.0,0.0,0.0
3944,3944,3944,7.34e+17,340172433,39.45140187,-0.332836079,1.0,7.0,280,7.0,280.0,0,0,16,291,9.0,2.0,0.0,4.78,4.78,4.67,4.67,4.78,4.89,4.67,4.0,0.0,4.0,0.0
3945,3945,3945,7.35e+17,8712416,39.45584,-0.37709,5.0,28.0,365,26.8,1125.0,1,1,1,198,18.0,12.0,1.0,5.0,5.0,4.94,5.0,5.0,4.94,4.94,1.0,1.0,0.0,0.0
3946,3946,3946,7.35e+17,97229818,39.4593902,-0.3353135,4.0,1.0,1125,3.1,1125.0,7,23,38,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0
3947,3947,3947,7.35e+17,97229818,39.4596407,-0.335609943,4.0,1.0,1125,3.1,1125.0,16,43,64,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0
3948,3948,3948,7.35e+17,459868410,39.4607258,-0.3426461,4.0,3.0,365,3.0,1125.0,12,39,66,337,26.0,19.0,4.0,4.88,4.88,4.88,4.88,4.85,4.73,4.88,7.0,7.0,0.0,0.0
3949,3949,3949,7.35e+17,146747697,39.460157,-0.3763435,4.0,28.0,365,28.0,365.0,0,0,0,59,9.0,5.0,0.0,4.44,4.56,4.78,4.89,4.89,5.0,4.22,1.0,1.0,0.0,0.0
3950,3950,3950,7.35e+17,4312829,39.4828556,-0.3745761,2.0,2.0,365,2.0,1125.0,10,17,42,221,46.0,24.0,0.0,4.76,4.7,4.54,4.91,4.93,4.7,4.5,3.0,3.0,0.0,0.0
3951,3951,3951,7.35e+17,4312829,39.4828556,-0.3745761,2.0,2.0,365,2.0,1125.0,6,16,39,221,38.0,18.0,1.0,4.79,4.87,4.84,4.97,5.0,4.63,4.58,3.0,3.0,0.0,0.0
3952,3952,3952,7.35e+17,137557003,39.47455,-0.37654,2.0,32.0,365,31.0,1125.0,0,0,0,198,15.0,9.0,1.0,4.8,4.73,4.73,5.0,5.0,4.93,4.8,18.0,18.0,0.0,0.0
3953,3953,3953,7.36e+17,55082109,39.46104,-0.37569,4.0,2.0,30,2.0,30.0,2,9,20,26,96.0,47.0,4.0,4.85,4.86,4.84,4.86,4.92,4.95,4.75,2.0,2.0,0.0,0.0
3954,3954,3954,7.37e+17,267591121,39.46039,-0.38238,6.0,3.0,28,2.7,180.0,15,30,57,146,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
3955,3955,3955,7.37e+17,483442581,39.46209,-0.36564,6.0,1.0,31,1.1,1125.0,3,12,40,87,69.0,50.0,2.0,4.91,4.88,4.87,4.87,4.91,4.8,4.68,1.0,1.0,0.0,0.0
3956,3956,3956,7.38e+17,6976863,39.46577,-0.32972,4.0,28.0,365,30.0,365.0,3,33,63,137,8.0,2.0,1.0,3.88,3.75,4.25,5.0,4.75,4.75,3.88,8.0,8.0,0.0,0.0
3957,3957,3957,7.38e+17,142717524,39.46812,-0.40369,2.0,1.0,28,1.1,28.0,14,28,28,44,139.0,12.9,5.0,4.76,4.73,4.93,4.9,4.89,4.13,4.69,2.0,0.0,2.0,0.0
3958,3958,3958,7.39e+17,12044109,39.4620996,-0.3727093,4.0,1.0,1125,30.0,1125.0,3,7,21,296,33.0,1.0,1.0,4.42,4.7,4.55,4.61,4.67,4.67,4.3,28.0,28.0,0.0,0.0
3959,3959,3959,7.39e+17,483810077,39.46751,-0.33671,5.0,2.0,365,2.0,365.0,25,55,82,83,43.0,27.0,1.0,4.98,4.98,5.0,4.91,4.95,4.77,4.81,1.0,1.0,0.0,0.0
3960,3960,3960,7.39e+17,101817655,39.5,-0.4,4.0,28.0,90,28.0,90.0,17,47,77,167,6.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1.0,1.0,0.0,0.0
3961,3961,3961,7.39e+17,483862023,39.45979,-0.33779,2.0,1.0,1125,1.0,1125.0,3,3,18,18,25.0,10.0,0.0,4.76,4.8,4.88,4.92,4.88,4.8,4.68,3.0,0.0,3.0,0.0
3962,3962,3962,7.4e+17,483942800,39.47235377,-0.397068858,6.0,2.0,1125,1.4,365.0,1,5,20,26,112.0,41.0,1.0,4.91,4.95,4.82,4.89,4.94,4.54,4.88,2.0,2.0,0.0,0.0
3963,3963,3963,7.4e+17,483942800,39.47235854,-0.397093172,5.0,2.0,350,1.4,365.0,1,3,16,21,137.0,67.0,1.0,4.91,4.91,4.88,4.91,4.97,4.62,4.86,2.0,2.0,0.0,0.0
3964,3964,3964,7.4e+17,203033748,39.46954,-0.3506,4.0,3.0,1125,3.0,1125.0,0,10,32,253,54.0,35.0,4.0,4.96,4.91,4.94,4.8,4.91,4.96,4.93,2.0,2.0,0.0,0.0
3965,3965,3965,7.4e+17,806645,39.45656,-0.38603,6.0,2.0,365,2.0,365.0,6,6,7,282,25.0,11.0,2.0,4.44,4.68,4.32,4.68,4.88,4.12,4.64,8.0,5.0,3.0,0.0
3966,3966,3966,7.4e+17,179930793,39.46949,-0.32873,3.0,2.0,365,2.0,365.0,30,58,85,360,48.0,22.0,1.0,4.67,4.79,4.58,4.73,4.71,4.35,4.44,3.0,3.0,0.0,0.0
3967,3967,3967,7.4e+17,432981976,39.48036,-0.33123,4.0,1.0,1125,2.3,1125.0,7,30,55,324,63.0,36.0,0.0,4.49,4.71,4.73,4.7,4.79,4.35,4.43,30.0,30.0,0.0,0.0
3968,3968,3968,7.41e+17,32952620,39.4911129,-0.3872738,1.0,1.0,365,1.0,365.0,13,23,48,228,27.0,27.0,3.0,4.93,4.93,4.81,4.89,4.96,4.44,4.89,1.0,0.0,1.0,0.0
3969,3969,3969,7.41e+17,24910925,39.45,-0.33316,3.0,31.0,330,31.0,330.0,0,0,0,134,6.0,3.0,0.0,4.67,4.83,4.33,4.83,4.67,4.5,4.67,13.0,11.0,2.0,0.0
3970,3970,3970,7.41e+17,473276875,39.46556562,-0.351056233,4.0,2.0,365,2.0,365.0,30,60,88,355,3.0,0.0,0.0,3.67,4.0,4.33,3.33,4.33,3.67,4.0,8.0,8.0,0.0,0.0
3971,3971,3971,7.41e+17,473276875,39.46648,-0.35041,4.0,6.0,1125,6.0,1125.0,30,60,84,359,4.0,0.0,0.0,4.25,4.5,4.25,4.75,4.0,4.75,4.5,8.0,8.0,0.0,0.0
3972,3972,3972,7.41e+17,473276875,39.46596,-0.35019,4.0,3.0,365,3.0,365.0,30,60,87,362,3.0,0.0,0.0,3.67,3.33,4.33,4.0,4.33,4.67,3.67,8.0,8.0,0.0,0.0
3973,3973,3973,7.41e+17,473276875,39.46672,-0.35221,3.4,2.0,365,2.0,365.0,12,27,46,300,26.0,13.0,2.0,4.23,4.46,4.42,4.31,4.19,4.31,4.42,8.0,8.0,0.0,0.0
3974,3974,3974,7.41e+17,319135009,39.482151,-0.3751302,2.0,1.0,60,1.6,99.5,13,35,61,282,23.0,14.0,0.0,4.87,4.83,4.96,4.91,4.91,4.96,4.83,9.0,9.0,0.0,0.0
3975,3975,3975,7.42e+17,456305057,39.456772,-0.37386,2.0,2.0,1125,2.0,1125.0,20,50,77,352,30.0,2.0,0.0,4.6,4.67,4.23,4.67,4.73,4.8,4.63,2.0,0.0,2.0,0.0
3976,3976,3976,7.43e+17,427078991,39.4557697,-0.376547,9.0,2.0,20,2.0,1125.0,9,25,48,261,24.0,5.0,0.0,4.46,4.58,4.42,4.88,4.83,4.33,4.33,2.0,2.0,0.0,0.0
3977,3977,3977,7.43e+17,325331249,39.46137,-0.39797,2.0,1.0,1125,1.0,1125.0,0,0,0,0,45.0,25.0,2.0,4.71,4.76,4.76,4.82,4.87,4.53,4.76,1.0,0.0,1.0,0.0
3978,3978,3978,7.43e+17,232356580,39.4721073,-0.388723,6.0,1.0,365,1.9,1125.0,4,19,45,131,99.0,62.0,2.0,4.67,4.77,4.72,4.76,4.79,4.73,4.57,14.0,14.0,0.0,0.0
3979,3979,3979,7.43e+17,232356580,39.4721073,-0.388723,6.0,1.0,365,1.9,1125.0,5,22,44,123,105.0,60.0,2.0,4.82,4.86,4.76,4.83,4.85,4.79,4.73,14.0,14.0,0.0,0.0
3980,3980,3980,7.43e+17,375864881,39.47744,-0.38425,2.0,1.0,31,1.0,31.0,3,15,34,199,131.0,63.0,4.0,4.91,4.96,4.91,4.95,4.95,4.95,4.92,1.0,0.0,1.0,0.0
3981,3981,3981,7.43e+17,232356580,39.4721073,-0.388723,6.0,1.0,365,1.9,1125.0,16,26,51,135,58.0,35.0,3.0,4.76,4.79,4.76,4.98,4.9,4.88,4.69,14.0,14.0,0.0,0.0
3982,3982,3982,7.43e+17,181751985,39.4875474,-0.385464931,2.0,3.0,7,3.0,1125.0,12,36,62,62,89.0,47.0,4.0,4.97,4.98,4.98,4.9,4.99,4.71,4.96,1.0,0.0,1.0,0.0
3983,3983,3983,7.43e+17,346662128,39.4670448,-0.3306123,4.0,3.0,365,2.8,1125.0,10,21,46,82,13.0,5.0,0.0,4.92,4.85,4.92,4.92,4.92,4.85,4.92,2.0,2.0,0.0,0.0
3984,3984,3984,7.44e+17,483862023,39.45978,-0.33785,3.0,1.0,1125,1.0,1125.0,15,45,72,72,34.0,16.0,2.0,4.71,4.68,4.82,4.94,4.74,4.74,4.59,3.0,0.0,3.0,0.0
3985,3985,3985,7.44e+17,484756746,39.46985,-0.33289,4.0,1.0,1125,1.0,1125.0,3,11,32,280,143.0,12.9,6.0,4.94,4.94,4.96,4.97,4.98,4.65,4.86,2.0,2.0,0.0,0.0
3986,3986,3986,7.44e+17,483862023,39.4579,-0.33641,3.0,1.0,1125,1.0,1125.0,3,3,11,11,34.0,8.0,0.0,4.76,4.76,4.88,4.88,4.76,4.74,4.59,3.0,0.0,3.0,0.0
3987,3987,3987,7.45e+17,211991268,39.4620739,-0.3776493,4.0,1.0,365,22.9,999.0,9,33,33,33,104.0,56.0,3.0,4.61,4.7,4.64,4.61,4.75,4.72,4.45,83.0,83.0,0.0,0.0
3988,3988,3988,7.45e+17,215393344,39.47658,-0.37969,4.0,3.0,365,3.0,365.0,10,10,10,30,32.0,26.0,0.0,4.41,4.53,4.19,4.56,4.88,4.72,4.28,4.0,3.0,1.0,0.0
3989,3989,3989,7.45e+17,305532181,39.4728,-0.34516,2.0,1.0,3,1.0,3.0,29,59,89,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3990,3990,3990,7.45e+17,211991268,39.46066,-0.33331,4.0,1.0,365,17.7,999.0,17,38,38,38,37.0,6.0,0.0,4.41,4.49,4.84,4.3,4.68,4.46,4.11,83.0,83.0,0.0,0.0
3991,3991,3991,7.45e+17,484923075,39.4707445,-0.3252481,4.0,2.0,28,2.0,28.0,9,31,56,322,114.0,59.0,4.0,4.94,4.92,4.99,4.91,4.96,4.83,4.87,2.0,2.0,0.0,0.0
3992,3992,3992,7.45e+17,485010904,39.47686,-0.37948,4.0,1.0,1125,1.7,743.3,10,22,40,134,5.0,1.0,0.0,4.0,4.2,4.0,4.6,4.0,4.4,4.0,2.0,2.0,0.0,0.0
3993,3993,3993,7.45e+17,485010904,39.47627,-0.37914,4.0,1.0,1125,1.7,728.2,18,24,48,143,5.0,0.0,0.0,3.8,3.4,3.8,4.4,3.4,4.4,3.8,2.0,2.0,0.0,0.0
3994,3994,3994,7.45e+17,478243800,39.48196,-0.3774,2.0,1.0,365,1.0,365.0,7,22,44,297,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0
3995,3995,3995,7.45e+17,478243800,39.4829832,-0.3766562,2.0,1.0,365,1.0,365.0,6,24,53,302,1.0,1.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,0.0,5.0,0.0
3996,3996,3996,7.45e+17,478243800,39.48185,-0.37698,2.0,1.0,365,1.0,365.0,13,34,60,321,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0
3997,3997,3997,7.45e+17,484852470,39.46517063,-0.36853734,4.0,2.0,30,2.0,30.0,2,21,45,290,65.0,43.0,4.0,4.88,4.88,4.94,4.57,4.83,4.85,4.63,1.0,1.0,0.0,0.0
3998,3998,3998,7.45e+17,478243800,39.4829832,-0.3766562,3.0,1.0,365,1.0,365.0,13,23,46,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
3999,3999,3999,7.46e+17,125037312,39.4932267,-0.4023211,2.0,30.0,200,30.0,200.0,0,23,53,127,4.0,3.0,1.0,5.0,5.0,5.0,5.0,4.75,4.5,5.0,31.0,30.0,1.0,0.0
4000,4000,4000,7.46e+17,432981976,39.48102,-0.37015,4.0,1.0,1125,2.3,1125.0,7,19,43,312,37.0,23.0,1.0,4.59,4.65,4.54,4.76,4.57,4.54,4.35,30.0,30.0,0.0,0.0
4001,4001,4001,7.46e+17,432981976,39.48036,-0.37005,4.0,1.0,1125,2.3,1125.0,1,17,40,294,34.0,21.0,2.0,4.74,4.76,4.85,4.76,4.88,4.74,4.35,30.0,30.0,0.0,0.0
4002,4002,4002,7.46e+17,198336872,39.44958,-0.35994,6.0,10.0,1125,9.5,1125.0,14,39,66,212,60.0,31.0,3.0,4.8,4.87,4.9,4.7,4.75,4.7,4.77,5.0,5.0,0.0,0.0
4003,4003,4003,7.46e+17,465692074,39.4658319,-0.3519277,1.0,28.0,365,28.0,1125.0,0,0,0,79,8.0,4.0,0.0,4.88,5.0,5.0,5.0,5.0,5.0,4.63,11.0,11.0,0.0,0.0
4004,4004,4004,7.47e+17,333736576,39.471406,-0.37848115,4.0,2.0,111,2.3,111.0,7,26,53,320,84.0,44.0,4.0,4.69,4.77,4.85,4.8,4.79,4.92,4.6,18.0,18.0,0.0,0.0
4005,4005,4005,7.48e+17,232356580,39.4721073,-0.388723,6.0,1.0,365,1.9,1125.0,5,18,43,126,106.0,49.0,3.0,4.78,4.85,4.83,4.83,4.89,4.78,4.71,14.0,14.0,0.0,0.0
4006,4006,4006,7.48e+17,319135009,39.482151,-0.3751302,2.0,1.0,60,1.9,97.2,17,39,61,283,13.0,11.0,1.0,4.77,4.54,4.92,4.92,4.92,4.77,4.69,9.0,9.0,0.0,0.0
4007,4007,4007,7.48e+17,485519443,39.46379,-0.37288,1.0,1.0,365,1.0,365.0,2,2,2,3,176.0,12.9,1.1,4.8,4.84,4.76,4.94,4.94,4.95,4.68,1.0,0.0,1.0,0.0
4008,4008,4008,7.48e+17,485529645,39.48474,-0.37955,2.0,2.0,30,2.0,30.0,17,47,77,167,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0
4009,4009,4009,7.49e+17,485575352,39.4651,-0.38587,1.0,1.0,1,1.0,1.0,14,14,14,14,53.0,31.0,6.0,4.85,4.92,4.91,4.74,4.87,4.96,4.83,1.0,0.0,1.0,0.0
4010,4010,4010,7.49e+17,319135009,39.482151,-0.3751302,4.0,1.0,60,1.4,99.0,1,13,39,262,31.0,25.0,1.0,5.0,4.94,4.94,4.9,4.87,4.9,4.87,9.0,9.0,0.0,0.0
4011,4011,4011,7.5e+17,79305738,39.48142,-0.32565,1.0,2.0,365,2.0,365.0,24,54,84,359,34.0,13.0,3.0,4.56,4.5,4.24,4.82,4.88,4.94,4.5,2.0,0.0,2.0,0.0
4012,4012,4012,7.5e+17,485869858,39.463347,-0.3463475,4.0,30.0,90,29.6,88.7,0,0,27,302,10.0,5.0,1.0,4.7,4.8,5.0,4.6,4.9,4.7,4.9,1.0,1.0,0.0,0.0
4013,4013,4013,7.51e+17,157381973,39.48977,-0.36761,4.0,2.0,30,2.0,1125.0,11,31,57,109,11.0,2.0,0.0,4.91,4.91,5.0,5.0,5.0,4.82,4.91,5.0,5.0,0.0,0.0
4014,4014,4014,7.51e+17,486015813,39.46524,-0.33212,4.0,4.0,10,4.0,1125.0,7,23,49,139,23.0,2.0,0.0,4.83,4.78,4.65,4.91,4.96,4.65,4.7,3.0,3.0,0.0,0.0
4015,4015,4015,7.51e+17,244391830,39.48157894,-0.374302054,4.0,2.0,365,2.0,365.0,5,21,21,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
4016,4016,4016,7.51e+17,44450805,39.4799333,-0.3289402,4.0,4.0,365,3.9,1125.0,0,12,30,85,3.0,1.0,0.0,4.33,4.33,4.33,4.67,4.67,4.0,4.0,35.0,35.0,0.0,0.0
4017,4017,4017,7.51e+17,45340404,39.49231,-0.38844,1.0,4.0,9,3.0,9.0,0,0,0,0,11.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,4.55,5.0,1.0,0.0,1.0,0.0
4018,4018,4018,7.52e+17,483823691,39.46637,-0.36652,2.0,5.0,1125,4.9,1125.0,8,31,42,65,42.0,24.0,1.0,4.95,4.95,4.95,5.0,4.98,4.93,4.83,1.0,1.0,0.0,0.0
4019,4019,4019,7.52e+17,372868464,39.4580065,-0.370253,2.0,1.0,28,1.0,1125.0,30,60,88,269,26.0,14.0,0.0,4.15,4.31,4.27,4.62,4.73,4.23,3.92,15.0,0.0,0.8,0.0
4020,4020,4020,7.53e+17,455460052,39.44941993,-0.372909866,1.0,3.0,30,1.0,30.0,0,0,0,0,13.0,5.0,1.0,4.77,4.77,4.85,4.85,4.92,4.46,4.46,3.0,0.0,3.0,0.0
4021,4021,4021,7.53e+17,24329394,39.46397062,-0.3255793,5.0,3.0,1125,3.0,1125.0,4,22,46,55,62.0,37.0,3.0,4.84,4.81,4.81,4.87,4.85,4.76,4.68,1.0,1.0,0.0,0.0
4022,4022,4022,7.53e+17,19594515,39.47294799,-0.397241861,3.0,32.0,330,32.0,330.0,0,4,4,233,6.0,3.0,0.0,4.83,5.0,4.67,4.83,5.0,4.5,4.67,1.0,1.0,0.0,0.0
4023,4023,4023,7.53e+17,391856951,39.46416,-0.37694,4.0,11.0,365,11.0,365.0,26,56,86,267,12.0,2.0,0.0,4.33,4.42,4.58,4.92,4.83,4.58,4.33,9.0,9.0,0.0,0.0
4024,4024,4024,7.54e+17,37660383,39.4730879,-0.3771797,4.0,2.0,1125,5.2,1125.0,1,2,9,119,109.0,69.0,3.0,4.98,4.98,5.0,4.96,5.0,4.94,4.92,1.0,1.0,0.0,0.0
4025,4025,4025,7.54e+17,30101735,39.46789,-0.3286,2.0,29.0,250,29.0,250.0,0,2,2,159,7.0,3.0,1.0,4.57,4.43,4.43,5.0,5.0,4.29,4.43,3.0,3.0,0.0,0.0
4026,4026,4026,7.55e+17,173616332,39.46392,-0.37289,5.0,2.0,28,2.0,105.0,13,34,61,74,32.0,12.0,2.0,4.09,4.06,3.87,4.63,4.75,4.72,3.91,3.0,3.0,0.0,0.0
4027,4027,4027,7.55e+17,173616332,39.4653,-0.37294,4.0,2.0,28,2.0,106.0,6,24,46,58,19.0,17.0,2.0,4.37,4.84,4.47,4.68,4.79,4.95,4.47,3.0,3.0,0.0,0.0
4028,4028,4028,7.55e+17,6980418,39.46202,-0.37684,1.0,3.0,365,3.0,365.0,0,0,0,0,9.0,4.0,0.0,5.0,4.89,5.0,5.0,5.0,5.0,4.89,1.0,0.0,1.0,0.0
4029,4029,4029,7.55e+17,11252751,39.5,-0.3246,4.0,2.0,15,2.0,15.0,23,50,73,77,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0
4030,4030,4030,7.55e+17,484231203,39.46728,-0.38391,3.0,6.0,62,6.0,62.0,12,36,49,111,72.0,40.0,1.0,4.64,4.79,4.51,4.9,4.79,4.88,4.71,4.0,0.0,4.0,0.0
4031,4031,4031,7.55e+17,484231203,39.46934,-0.38585,2.0,7.0,62,7.0,62.0,9,18,24,113,32.0,15.0,2.0,4.44,4.66,4.44,4.88,4.78,4.78,4.34,4.0,0.0,4.0,0.0
4032,4032,4032,7.55e+17,371423934,39.49015,-0.36797,3.0,2.0,14,2.0,14.0,24,47,73,163,2.0,2.0,0.0,2.5,3.0,2.5,4.0,3.5,3.5,2.0,2.0,2.0,0.0,0.0
4033,4033,4033,7.55e+17,486766511,39.45658,-0.36542,4.0,1.0,730,2.0,1125.0,7,27,56,146,56.0,36.0,2.0,4.8,4.84,4.75,4.93,4.95,4.71,4.71,1.0,1.0,0.0,0.0
